source_id;author;title;year;source_type;source_book;publication_place;publisher;pages;language;discipline;urn_cts;is_primary_text;has_translation;digital_source;notes;doi;pdf_path;has_pdf;txt_path;anchor_external
Veldhuis1997_UrukAltbab;Veldhuis N.;Uruk. Altbabylonische Texte Aus Dem Planquadrat Pe Xvi 4/5 By Antoine Cavigneaux, Adam Falkenstein And Rainer Michael Boehmer;1997;Article in Book;Archiv für Orientforschung, 1997/1998, Bd. 44/45;;Archiv für Orientforschung (AfO)/Institut für Orientalistik;pp. 360-363;;;;No;No;;;;;True;;
Veldhuis1999_ReadingThe;Veldhuis N.;Reading The Signs;1999;Article in Book;;;;161-174;;;;No;No;;;;;True;;
Veldhuis2000_KassiteExe;Veldhuis N.;Kassite Exercises: Literary And Lexical Extracts;2000;Article in Book;Journal of Cuneiform Studies, Vol. 52, (2000);;The American Schools of Oriental Research;pp. 67-94;;;;No;No;;;;;True;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Veldhuis2000_KassiteExe.txt;
Veldhuis2000_ReviewSume;Veldhuis N.;Review: Sumerian Proverbs In Their Curricular Context;2000;Article in Book;Journal of the American Oriental Society;;American Oriental Society;pp. 383-399;;;;No;No;;;;;True;;
Veldhuis2002_StudiesInS;Veldhuis N.;"Studies In Sumerian Vocabulary: Dnin Ka6; Immal/šilam; And Še21.d";2002;Article in Book;Journal of Cuneiform Studies, Vol. 54,;;The American Schools of Oriental Research;pp. 67-77;;;;No;No;;;;;True;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Veldhuis2002_StudiesInS.txt;
Veldhuis2003_OnTheCurri;Veldhuis N.;On The Curriculum Of The Neo Babylonian School;2003;Article in Book;Journal of the American Oriental Society;;American Oriental Society;627-633;;;;No;No;;;;;True;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Veldhuis2003_OnTheCurri.txt;
Veldhuis2006_HowDidThey;Veldhuis N.;How Did They Learn Cuneiform? Tribute/word List C As An Elementary Exercise;2006;Article in Book;Approaches to Sumerian Literature (H. L. J. Vanstiphout);;BRILL LEIDEN•BOSTON;181-200;;;;No;No;;;;;True;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Veldhuis2006_HowDidThey.txt;
Veldhuis2012_PrestigeDi;Veldhuis N.;Prestige: Divergent Receptions Of Babylonian Scholarship: Cuneiform Lexical Texts In The Lare Bronze Age;2012;Article in Book;Birgit Christiansen, Ulrich Thaler (Hrsg.) Ansehenssache Formen von Prestige in Kulturen des Alterrums;;;83-103;;;;No;No;;;;;True;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Veldhuis2012_PrestigeDi.txt;
Veldhuis2013_PurityAndA;Veldhuis N.;Purity And Access: A Catalog Of Lexical Texts Dedicated To Nabû;2013;Article in Book;Journal of Cuneiform Studies, Vol. 65;;;169-180;;;;No;No;;;;;True;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Veldhuis2013_PurityAndA.txt;
Verderame0000_RassamsAct;Verderame L.;Rassam’s Activities At Tello (1879) And The Earliest Acquisition Of Neo Sumerian Tablets In The British Museu;Unknown;Article;;;;;;;;No;No;;;;;True;;
Volk2000_EdubbaaUnd;Volk K.;Edubba>a Und Edubba>a Literatur: Ratsel Und Losungen;2000;Article in Book;Original veroffentlichung in: Zeitschrift fur Assyriologie und vorderasiatische Archaologie 90;;;1-30;;;;No;No;;;;;True;;
Woolley1930_Excavation;"Woolley C.L.; Littd";Excavations At Ur, 1929 30;1930;Archaeological Report;;;;81-105;;;;No;No;;;;;True;;
Yushu2010_TheSumeria;Yushu G.;The Sumerian Account Of The Invention Of Writing —a New Interpretation;2010;Article in Book;Procedia Social and Behavioral Sciences 2;;;7446 -7453;;;;No;No;www.sciencedirect.com;;;;True;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Yushu2010_TheSumeria.txt;
Charpin2010_ReadingAnd;Charpin D.;Reading and Writing in Babylon;2010;chapter in book;;;;"1-16; 271-304;";;;;No;No;;Added automatically from TXT + METADATA;;;TRUE;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Charpin2010_ReadingAnd.txt;
Michalowski2021_TheyWroteo;Michalowski P.;They Wrote on Clay, Wax, and Stone: Some Thoughts on Early Mesopotamian Writing;2021;Article in Journal:;;;De Gruyter;67-89;;;;No;No;https://doi.org/10.1515/9783110753301-005;Added automatically from TXT + METADATA;;;TRUE;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Michalowski2021_TheyWroteo.txt;
Taylor2015_ASystemati;Taylor A.J.;A Systematic Review of the Mortality from Untreated Leptospirosis;2015;Article in Jornal:;;;;1-19;;;;No;No;DOI:10.1371/journal.pntd.0003866;Added automatically from TXT + METADATA;;;TRUE;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Taylor2015_ASystemati.txt;
Janssen2018_AddressBeh;Janssen C.;Address Behaviour in Eight Unpublished ana bēlīja Letters from the Late Old Babylonian Ur-Utu Archive: Close Relatives Through a Distant Mirror?;2018;"Article, Article in Journal: Zeitschrift für Assyriologie 2018; 108(2)";;;;332 -348;;;;No;No;https://doi.org/10.1515/za-2018-0011;Added automatically from TXT + METADATA;;;TRUE;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Janssen2018_AddressBeh.txt;
Sovegjarto2023_Archaeolo;Sovegjarto S.;A Collector’s Edition of the Past: Personal Collections of Mesopotamian Royal Inscriptions from the Old Babylonian Period;2023;Article in Journal:;;;;447 - 477;;;;No;No;https://doi.org/10.1515/9783111037196-014;Added automatically from TXT + METADATA;;;TRUE;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Sovegjarto2023_ACollector.txt;
Schneider2022_NippurCit;Schneider B.;Nippur: City of Enlil and Ninurta Introduction: Location as Advantage;2022;Article in JOurnal:;;;De Gruyter;745 -763;;;;No;No;https://doi.org/10.1515/9783110798432-039;Added automatically from TXT + METADATA;;;TRUE;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Schneider2022_NippurCity.txt;
Tanret2011_LearnedRic;Tanret M.;Learned, Rich, Famous, And Unhappy: Ur Utu Of Sippar;2011;Article in Book;;;;Chapter 13 pp.270-279;;;;No;No;;Added automatically from TXT + METADATA;;;TRUE;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Tanret2011_LearnedRic.txt;
Michel0000_CentralAna;Michel C.;Central Anatolia in the Nineteenth and Eighteenth Centuries BC;;Article in Book;;;;111-136;;;;No;No;;Added automatically from TXT + METADATA;;;TRUE;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Michel0000_CentralAna.txt;
Nan2024_TheRoleand;Nan X.;The Role and Limitations of the United Nations in Middle East Security. A Case Study of United Nations Truce Supervision Organization;2024;Article in Book;;;;1029-1038;;;;No;No;https://doi.org/10.2991/978-2-38476-297-2_124;Added automatically from TXT + METADATA;;;TRUE;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Nan2024_TheRoleand.txt;
Roger2016_GlobalCorr;Roger M.;Global correlation and uncertainty accounting;2016;Article in Journal:;;;;184-190;;;;No;No;DOI 10.1515/demo-2016-0009;Added automatically from TXT + METADATA;;;TRUE;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Roger2016_Globalcorr.txt;
Steele2004_TheCultsof;Steele M.J.;TheCultsofUrukandBabylon:TheTempleRitualTextsasEvidence for Hellenistic Cult Practice by Marc J.H.Linssen;2004;Monographs: Cuneiform Monographs 25. Leiden:Brill--Styx, 2004.  ISBN 90--04--12402--0.Cloth ¤106.00;;;;Pp.xv+343.;;;;No;No;;Added automatically from TXT + METADATA;;;TRUE;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Steele2004_TheCultsof.txt;
Reade2016_TheManufac;Reade J.;The Manufacture, Evaluation and Conservation of Clay Tablets Inscribed in Cuneiform: Traditional Problems and Solutions;2016;Article in Book;;;Cambridge University Press;163 -202;;;;No;No;https://doi.org/10.1017/irq.2016.10;Added automatically from TXT + METADATA;;;TRUE;/Users/aima/Desktop/Practice/projectEdubba/edubbaData/edubba3_DataSourceFile/outputAnystyle/txtForAnystyle2/Reade2016_TheManufac.txt;
Civil1980_Leslimites;Civil;Les limites de l’information textuelle’;1980;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Civil1985_Surleslivr;Civil;Sur les “livres d’écolier” à l’époque paléo-babylonienne’;1985;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cohen2011_TeacherStu;Cohen;Teacher-Student Relationships: Two Case Studies’;2011;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Davis2007_ThePractic;Davis;The Practice of Handwriting Identification’;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Donbaz1985_MoreOldAss;Donbaz;More Old Assyrian Tablets from Assur’;1985;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hecker1993_Schultexte;Hecker;Schultexte vom Kültepe’;1993;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Huber1999_Handwritin;Huber;Handwriting Identification: Facts and Fundamentals;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Koppenhaver2007_ForensicDo;Koppenhaver;Forensic Document Examination;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Larsen1976_TheOldAssy;Larsen;The Old Assyrian City-State and Its Colonies;1976;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel1998_Lesmarchan;Michel;Les marchands et les nombres: l’exemple des Assyriens à Kaniš’;1998;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel2008_Ecrireetco;Michel;Écrire et compter chez les marchands assyriens du début du IIe millénaire av. J.-C.’;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel2020_Makingclay;Michel;Making clay envelopes in the Old Assyrian period’;2020;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel0_WeighingUn;Michel;Weighing Units and Weights in the Context of Trade from Upper Mesopotamia to Anatolia (Nineteenth and Eighteenth Centuries BCE)’;0000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Proust2007_Tablettesm;Proust;Tablettes mathématiques de Nippur;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Sjoberg1976_TheOldBaby;Sjöberg;The Old Babylonian Eduba’;1976;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Stone1987_NippurNeig;Stone;Nippur Neighborhoods (Studies in Ancient Oriental Civilization, 44;1987;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Tinney1998_TextsTable;Tinney;Texts, Tablets, and Teaching;1998;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Tinney1999_OntheCurri;Tinney;On the Curricular Settings of Sumerian Literature’;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Vanstiphout1997_SumerianCa;Vanstiphout;Sumerian Canonical Compositions. C. Individual Focus. 6. School Dialogues’;1997;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veenhof2017_KultepeTab;Veenhof;Kültepe Tabletleri VIII. The Archive of Elamma, son of Iddin-Suen, and his Family (Kt;2017;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veldhuis1997_Elementary;Veldhuis;Elementary Education at Nippur;1997;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veldhuis2004_ReligionLi;Veldhuis;Religion, Literature, and Scholarship: The Sumerian Composition “Nanše and the Birds”;2004;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Volk2000_Edubbaaund;Volk;Edubba’a und Edubba’a-Literatur: Rätsel und Lösungen’;2000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Waetzold2009_Schule;Waetzold;Schule’;2009;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Albenda1986_ThePalaceo;Albenda;The Palace of Sargon, King of Assyria: Monumental Wall Reliefs at Dur-Sharrukin;1986;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Alster1997_Proverbsof;Alster;Proverbs of Ancient Sumer: The World’s Earliest Proverb Collections;1997;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Barnett1939_ACylinderS;Barnett;A Cylinder Seal from Syria;1939;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Barnett1998_Sculptures;Barnett;Sculptures from the Southwest Palace of Sennacherib at Nineveh;1998;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bittel1973_Anatolica;Bittel;Anatolica;1973;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bleibtreu1980_DieFlorade;Bleibtreu;Die Flora der neuassyrischen Reliefs;1980;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Boehmer1972_DieKleinfu;Boehmer;Die Kleinfunde von Boğazköy aus den Grabungskampagnen 1931–1939 und 1952–1969;1972;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Boehmer1979_DieKleinfu;Boehmer;Die Kleinfunde aus der Unterstadt von Boğazköy: Grabungskampagnen 1970–1978;1979;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Borker-Klahn1982_Altvordera;Börker-Klähn;Altvorderasiatische Bildstelen und vergleichbare Felsreliefs;1982;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Buchanan1966_Catalogueo;Buchanan;Catalogue of Ancient Near Eastern Seals in the Ashmolean Museum I: Cylinder Seals;1966;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Buccellati2000_TheRoyalPa;Buccellati;The Royal Palace of Urkesh. Report on the 12th Season at Tell Mozan / Urkesh: Excavation in Area AA, June–October 1999;2000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cammarosano2013_HittiteCul;Cammarosano;Hittite Cult Inventories – Part One: The Hittite Cult Inventories as Textual Genre;2013;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Clay1906_Documentsf;Clay;Documents from the Temple Archives of Nippur Dated in the Reigns of Cassite Rulers;1906;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Clevering1999_TaxonomyCh;Clevering;Taxonomy, Chromosome Numbers, Clonal Diversity and Population Dynamics of Phragmites australis;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Collon2001_Catalogueo;Collon;Catalogue of the Western Asiatic Seals in the British Museum;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Deimel1922_DieBedeutu;Deimel;Die Bedeutung der Keilschrift-Paläographie für die Chronologie der ältesten babylonischen Geschichte;1922;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Delaporte1909_Lescylindr;Delaporte;Les cylindres orientaux du musée historique de l’Orléanais;1909;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Dogan2010_TheKirsehi;Doğan;The Kırşehir Letter: A New Hieroglyphic Luwian Text on a Lead Strip;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown2013_HititlerBi;Unknown;Hititler: Bir Anadolu İmparatorluğu / Hittites: An Anatolian Empire;2013;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Driver1976_SemiticWri;Driver;Semitic Writing from Pictograph to Alphabet;1976;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Ellison2002_APaleograp;Ellison;A Paleographic Study of the Alphabetic Cuneiform Texts from Ras Shamra/Ugarit;2002;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Falkenstein1936_Archaische;Falkenstein;Archaische Texte aus Uruk;1936;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Farber-Flugge1973_DerMythosI;Farber-Flügge;Der Mythos “Inanna und Enki” unter besonderer Berücksichtigung der Liste der me;1973;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Fisseler2014_TowardsanI;Fisseler;Towards an Interactive and Automated Script Feature Analysis of 3D Scanned Cuneiform Tablets;2014;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Franke2011_Personlich;Franke;Persönliche Frömmigkeit im Alten Orient am Beispiel des Kultsockels des Tukulti-Ninurta von Assyrien;2011;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Gasche1989_LaBabyloni;Gasche;La Babylonie au 17e siècle avant notre ère;1989;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
George2006_Babylonian;George;Babylonian Texts from the Folios of Sidney B. Smith, Part Three;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Gumbert2002_ThePenandI;Gumbert;The Pen and Its Movement;2002;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hardion2012_RevisedSys;Hardion;Revised Systematics of Mediterranean Arundo (Poaceae;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hepper1992_Notesonthe;Hepper;Notes on the Reeds of Mesopotamia;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Herles2006_ZurDarstel;Herles;Zur Darstellung auf dem Symbolsockel Tukulti-Ninurtas I: Griffel oder Zepter?;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hoffner2009_Lettersfro;Hoffner;Letters from the Hittite Kingdom;2009;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Howard1955_TechnicalD;Howard;Technical Description of the Ivory Writing-Boards from Nimrud;1955;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown1991_DeralteOri;Unknown;Der alte Orient;1991;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Jendritzki1997_ZurRestaur;Jendritzki;Zur Restaurierung und Technologie des Bronzekreuzes VA 5379;1997;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Jendritzki2003_FurForschu;Jendritzki;Für Forschung und Besucher gerettet;2003;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Keel1990_Laglyptiqu;Keel;La glyptique de Tell Keisan;1990;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Klengel-Brandt1975_EineSchrei;Klengel-Brandt;Eine Schreibtafel aus Assur;1975;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Kosay1966_AlacaHoyuk;Koşay;Alaca Höyük Kazısı 1940–1948: İlk Rapor;1966;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Langdon1924_Excavation;Langdon;Excavations at Kish I;1924;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Landsberger1967_TheDatePal;Landsberger;The Date Palm and Its By-products According to the Cuneiform Sources;1967;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Levine1973_TwoNeoAssy;Levine;Two Neo-Assyrian Stelae from Iran;1973;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Livingstone2007_Ashurbanip;Livingstone;Ashurbanipal: Literate or Not?;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Loud1938_KhorsabadP;Loud;Khorsabad, Part 2;1938;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Madhloom1970_TheChronol;Madhloom;The Chronology of Neo-Assyrian Art;1970;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Mallowan1954_TheExcavat;Mallowan;The Excavations at Nimrud (Kalḫu;1954;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Marazzi1994_Maglihitti;Marazzi;Ma gli hittiti scrivevano veramente su legno?;1994;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Marzahn2003_DieKeilsch;Marzahn;Die Keilschrift;2003;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Meier1939_Einakkadis;Meier;Ein akkadisches Heilungsritual aus Boğazköy;1939;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Meijer2004_AScribalQu;Meijer;A Scribal Quarter?;2004;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Messerschmidt1906_ZurTechnik;Messerschmidt;Zur Technik des Tontafelschreibens;1906;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
